Competition UID,Year,Location,Competition,Class,Overall Rank,Athlete Name,Nation,OQS Points
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,1,Ricarda Funk,GER,1000
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,9,Mallory Franklin,GBR,750
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,7,Stefanie Horn,ITA,770
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,30,Romane Prigent,FRA,520
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,6,Maialen Chourraut,ESP,780
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,17,Viktoriia Us,UKR,650
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,19,Klaudia Zwolinska,POL,630
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,18,Emma Vuitton,FRA,640
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,5,Lena Teunissen,NED,790
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,2,Camille Prigent,FRA,900
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,12,Eva Tercelj,SLO,720
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,22,Viktoria Wolffhardt,AUT,600
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,26,Carole Bouzidi,ALG,560
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,16,Laia Sorribes,ESP,660
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,15,Corinna Kuhnle,AUT,670
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,4,Kimberley Woods,GBR,800
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,3,Monica Doria Vilarrubla,AND,840
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,13,Zuzana Pankova,SVK,690
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,28,Antonie Galuskova,CZE,540
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,42,Ana Satila,BRA,380
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,20,Barbora Valikova,CZE,620
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,10,Martina Wegman,NED,740
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,41,Tong Li,CHN,390
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,14,Noemie Fox,AUS,680
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,49,Aki Yazawa,JPN,310
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,57,Janina Kriesinger,BEL,230
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,8,Ajda Novak,SLO,760
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,52,Marta Bertoncelli,ITA,280
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,23,Tereza Fiserova,CZE,590
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,45,Julia Cuchi,ESP,350
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,51,Claudia Leenders,NED,290
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,25,Emily Apel,GER,570
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,67,Dominika Brzeska,POL,130
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,24,Eva Alina Hocevar,SLO,580
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,29,Natalia Pacierpnik,POL,530
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,48,Alena Marx,SUI,320
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,47,Florence Maheu,CAN,330
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,60,Courtney Williams,NZL,200
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,46,Laura Pellicer Chica,AND,340
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,50,Ria Sribar,USA,300
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,58,Simona Glejtekova,SVK,220
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,55,Lea Baldoni,CAN,250
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,44,Phoebe Spicer,GBR,360
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,68,Georgina Collin,AUS,120
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,69,Lucia Pistoni,ITA,110
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,53,Lois Betteridge,CAN,270
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,54,Kurumi Ito,JPN,260
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,63,Maria Luz Cassini,ARG,170
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,56,Ren Mishima,JPN,240
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,64,Roxana Razeghian,IRI,160
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,59,Xiaolin Zou,CHN,210
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,61,Nadia Riquelme,ARG,190
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,21,Jiahua Yan,CHN,610
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,43,Eliska Mintalova,SVK,370
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,66,Iris Sommernes,NOR,140
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,62,Sofia Reinoso,MEX,180
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,27,Elena Lilik,GER,550
2022 Seu World Cup 5,2022,Seu,World Cup 5,K1W,65,Chih Chin Chou,TPE,150
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,3,Luka Bozic,SLO,840
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,30,Benjamin Savsek,SLO,520
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,8,Raffaello Ivaldi,ITA,760
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,1,Nicolas Gestin,FRA,1000
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,11,Paolo Ceccon,ITA,730
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,25,Mewen Debliquy,FRA,570
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,27,Lukas Rohan,CZE,550
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,6,Roberto Colazingari,ITA,780
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,2,Miquel Trave,ESP,900
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,9,Vaclav Chaloupka,CZE,750
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,18,Lennard Tuchscherer,GER,640
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,21,Grzegorz Hedwig,POL,610
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,28,Denis Gargaud Chanut,FRA,540
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,5,Ryan Westley,GBR,790
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,13,Zachary Lokken,USA,690
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,19,Luis Fernandez,ESP,630
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,7,Matej Benus,SVK,770
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,14,Liam Jegou,IRL,680
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,20,Marko Mirgorodsky,SVK,620
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,22,Tristan Carter,AUS,600
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,29,Jake Cochrane,IRL,530
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,41,Michal Martikan,SVK,390
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,42,Zhicheng Zhang,CHN,380
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,16,Kaylen Bassett,AUS,660
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,12,Vojtech Heger,CZE,720
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,43,Alexandr Kulikov,KAZ,370
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,4,Anze Bercic,SLO,800
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,48,Jean Pierre Bourhis,SEN,320
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,47,James Kettle,GBR,330
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,15,Robert Hendrick,IRL,670
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,26,Thomas Koechlin,SUI,560
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,10,Adam Burgess,GBR,740
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,50,Alex Baldoni,CAN,300
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,24,Timo Trummer,GER,580
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,52,Joris Otten,NED,280
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,49,Yuancong Xie,CHN,310
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,44,Benjamin Kies,GER,360
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,45,Nathaniel Francis,USA,350
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,23,Shota Sasaki,JPN,590
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,17,Brodie Crawford,AUS,650
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,55,Oliver Puchner,NZL,250
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,51,David Burgos,ESP,290
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,53,Shota Saito,JPN,270
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,57,Chin Han Liu,TPE,230
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,54,Daniel Parry,CAN,260
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,61,Isaac Zimmerman,CAN,190
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,56,Tobias Fantini,ARG,240
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,46,Manuel Tripano,ARG,340
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,59,Nicolas Tripano,ARG,210
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,60,Devin Mcewan,USA,200
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,58,Terence Saramandif,MRI,220
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1M,62,Fu Hua Chang,TPE,180
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,10,Jessica Fox,AUS,740
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,4,Marjorie Delassus,FRA,800
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,5,Monica Doria Vilarrubla,AND,790
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,21,Mallory Franklin,GBR,610
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,1,Andrea Herzog,GER,1000
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,2,Gabriela Satkova,CZE,900
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,24,Miren Lazkano,ESP,580
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,6,Elena Lilik,GER,780
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,3,Tereza Fiserova,CZE,840
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,25,Lea Novak,SLO,570
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,14,Martina Satkova,CZE,680
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,19,Klara Olazabal,ESP,630
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,7,Ainhoa Lameiro,ESP,770
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,9,Ana Satila,BRA,750
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,22,Laurene Roisin,FRA,600
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,17,Kimberley Woods,GBR,650
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,8,Elena Borghi,ITA,760
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,28,Marta Bertoncelli,ITA,540
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,13,Alena Marx,SUI,690
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,11,Viktoriia Us,UKR,730
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,23,Nele Bayn,GER,590
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,12,Lucie Baudu,FRA,720
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,16,Noemie Fox,AUS,660
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,20,Viktoria Wolffhardt,AUT,620
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,18,Emanuela Luknarova,SVK,640
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,26,Laura Pellicer Chica,AND,560
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,46,Viktoriia Dobrotvorska,UKR,340
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,29,Ellis Miller,GBR,530
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,52,Eva Alina Hocevar,SLO,280
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,49,Sona Stanovska,SVK,310
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,15,Zuzana Pankova,SVK,670
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,42,Klaudia Zwolinska,POL,380
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,41,Lena Teunissen,NED,390
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,44,Yanzhi Huang,CHN,360
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,43,Alja Kozorog,SLO,370
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,-,Minzhen Lyu,CHN,#N/A
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,51,Liu Yang,CHN,290
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,45,Ren Mishima,JPN,350
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,47,Wei Han Chen,TPE,330
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,48,Haruka Okazaki,JPN,320
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,27,Lois Betteridge,CAN,550
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,50,Chih Chin Chou,TPE,300
2022 Seu World Cup 5,2022,Seu,World Cup 5,C1W,53,Macarena Cejas,ARG,270
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,1,Vit Prindis,CZE,1000
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,5,Jiri Prskavec,CZE,790
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,2,Giovanni De Gennaro,ITA,900
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,12,Malo Quemeneur,FRA,720
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,17,Stefan Hengst,GER,650
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,36,Mathis Soudi,MAR,440
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,33,Timothy Anderson,AUS,470
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,14,Hannes Aigner,GER,680
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,26,Zeno Ivaldi,ITA,560
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,9,Kazuya Adachi,JPN,750
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,38,Benjamin Pope,AUS,420
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,4,Jakub Grigar,SVK,800
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,3,Boris Neveu,FRA,840
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,22,Miquel Trave,ESP,600
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,8,Titouan Castryck,FRA,760
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,35,Martin Dougoud,SUI,450
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,18,Lukas Werro,SUI,640
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,15,Lucien Delfour,AUS,670
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,29,Bradley Forbes Cryans,GBR,530
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,23,Mathieu Desnos,BRA,590
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,7,Xin Quan,CHN,770
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,37,Joan Crespo,ESP,430
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,13,Mario Leitner,AUT,690
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,24,Isak Ohrstrom,SWE,580
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,16,Joseph Clarke,GBR,660
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,28,Yuuki Tanaka,JPN,540
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,21,Ondrej Tunka,CZE,610
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,10,Peter Kauzer,SLO,740
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,25,Martin Srabotnik,SLO,570
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,39,Michal Pasiut,POL,410
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,110,Gabriel De Coster,BEL,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,27,Gelindo Chiarello,SUI,550
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,11,Christopher Bowers,GBR,730
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,72,Maxime Aubertin,BEL,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,52,Noah Hegge,GER,280
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,6,Felix Oschmautz,AUT,780
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,54,Marcello Beda,ITA,260
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,111,Samuel Curtis,IRL,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,57,Martin Halcin,SVK,230
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,31,Adam Gonsenica,SVK,490
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,40,Jakub Brzezinski,POL,400
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,20,Noel Hendrick,IRL,620
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,64,Zack Mutton,NZL,160
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,69,Alex Baldoni,CAN,110
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,61,Yusuke Muto,JPN,190
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,19,Dariusz Popiela,POL,630
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,66,Joshua Joseph,USA,140
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,96,Ren Korpes,CRO,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,34,Erik Holmer,SWE,460
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,65,Kaelin Friedenson,USA,150
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,32,Pedro Goncalves,BRA,480
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,56,Liman Huang,CHN,240
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,99,Thibaud Lacour,ROU,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,62,Paul Preisl,AUT,180
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,73,Victor Hennin,BEL,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,95,Lorand Gjoshi,KOS,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,63,Koppany Racz,HUN,170
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,71,Luhui Lyu,CHN,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,104,Callum Gilbert,NZL,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,67,Joao Cunha,POR,130
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,60,Mustafa Arda Acar,TUR,200
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,55,Ritvars Celmins,LAT,250
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,103,Trevor Boyd,CAN,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,100,Alistair Mccreery,IRL,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,70,Serhii Sovko,UKR,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,85,Oleksandr Fedorenko,UKR,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,74,Milos Jevtic,SRB,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,93,Guilherme Rodrigues,BRA,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,86,Marko Dordevic,SRB,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,76,Djanibek Temirgaliev,UZB,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,79,Barkamol Mirzakhamdamov,UZB,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,88,Antonio Reinoso,MEX,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,53,Manuel Ochoa,ESP,270
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,89,Stefan Ribarski,MKD,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,90,Vilius Rasimavicius,LTU,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,77,Mael Rivard,CAN,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,83,Vejas Pranskunas,LTU,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,108,Borche Mirchevski,MKD,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,101,Eriberto Gutierrez Robles,PER,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,87,Charalampos Troiannos,GRE,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,80,Tarik Tugcu,TUR,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,107,Edgars Gravitis,LAT,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,94,Patrick Kozma,ROU,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,112,Matteo Alexander Olar,ROU,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,51,Finn Butcher,NZL,290
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,98,Thomas Ukalovic,CRO,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,68,Roko Bengeri,CRO,120
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,92,Fredrik Wahlen,SWE,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,30,Vid Kuder Marusic,SLO,520
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,78,Artem Ivchenko,UKR,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,97,Pradhyumna Singh Rathod,IND,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,91,Vuk Bazic,SRB,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,58,Tyler Westfall,USA,220
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,102,Nour Ait Kaddour,MAR,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,105,Dheeraj Keer,IND,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,81,Mantas Atmanavicius,LTU,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,75,Martins Plaudis,LAT,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,82,Donovan Wewege,RSA,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,106,Solomon Maragh,JAM,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,84,Yusuf Ertek,TUR,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,109,Hitesh Kewat,IND,100
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1M,59,Angel Petrushev,MKD,210
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,10,Stefanie Horn,ITA,740
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,28,Zuzana Pankova,SVK,540
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,30,Monica Doria Vilarrubla,AND,520
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,15,Eliska Mintalova,SVK,670
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,2,Jessica Fox,AUS,900
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,23,Marta Bertoncelli,ITA,590
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,14,Noemie Fox,AUS,680
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,29,Tereza Fiserova,CZE,530
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,26,Mallory Franklin,GBR,560
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,18,Evy Leibfarth,USA,640
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,6,Klaudia Zwolinska,POL,780
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,4,Camille Prigent,FRA,800
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,3,Elena Lilik,GER,840
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,24,Eva Alina Hocevar,SLO,580
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,7,Martina Wegman,NED,770
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,21,Carole Bouzidi,ALG,610
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,8,Eva Tercelj,SLO,760
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,25,Jasmin Schornberg,GER,570
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,1,Ricarda Funk,GER,1000
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,17,Antonie Galuskova,CZE,650
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,20,Lena Teunissen,NED,620
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,11,Romane Prigent,FRA,730
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,19,Viktoria Wolffhardt,AUT,630
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,5,Maialen Chourraut,ESP,790
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,13,Viktoriia Us,UKR,690
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,12,Ana Satila,BRA,720
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,42,Corinna Kuhnle,AUT,380
2022 Augsburg World Championships,2022,Augsburg,World Championships,K1W,9,Kimberley Woods,GBR,750
